name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Algiers,Algeria",2021-08-19T15:00:00,86,88.4,66.2,51.76,0,0,,,,,11.4,30,1012,0,6.2,685.3,2.5,7,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-19T16:00:00,81.1,86,73,76.35,0,0,,,,,4.8,27,1011,8.2,6.2,516,1.9,5,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-19T17:00:00,82.4,87.2,71.6,69.92,0,0,,,,,12.8,20,1012,27.7,6.2,322,1.2,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-19T18:00:00,80.6,84.6,71.6,74.14,0,0,,,,,12.8,20,1012,0,6.2,129.4,0.5,1,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-19T19:00:00,79.1,79.1,72.9,81.54,0,0,,,,,3.8,277,1011.1,31.8,6.2,9.1,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-19T20:00:00,77,77,71.6,83.45,0,0,,,,,10.3,10,1013,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-19T21:00:00,77,77,71.6,83.45,0,0,,,,,6.9,50,1013,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-19T22:00:00,76.8,76.8,75.1,94.53,0,0,,,,,4.6,340,1012.9,11.1,6.2,0,,0,,Clear,clear-night,"60371099999,60373099999,60381099999,60369099999,60372099999,60374099999"
"Algiers,Algeria",2021-08-19T23:00:00,77,77,71.6,83.45,0,0,,,,,2.2,88.6,1014,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T00:00:00,77,77,71.6,83.45,0,0,,,,,3.4,290,1014,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T01:00:00,76.4,76.4,72.2,86.86,0,0,,,,,5.1,337,1012.8,44.1,6.1,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-20T02:00:00,75.2,75.2,71.6,88.6,0,0,,,,,3.4,260,1013,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T03:00:00,75.2,75.2,71.6,88.6,0,0,,,,,4.7,270,1013,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T04:00:00,74.5,74.5,73.5,96.7,0,0,,,,,4.7,357,1011.4,10.9,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-20T05:00:00,75.2,75.2,71.6,88.6,0,0,,,,,1.1,144,1013,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T06:00:00,75.2,75.2,71.6,88.6,0,0,,,,,2.2,70,1013,89.1,5,32.7,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T07:00:00,73.6,73.6,70.8,90.91,0,0,,,,,3.5,43,1012.6,59.1,5.5,193.8,0.7,2,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-20T08:00:00,77,77,71.6,83.45,0,0,,,,,5.8,40,1015,0,4.3,394.4,1.4,4,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T09:00:00,80.6,84.6,71.6,74.14,0,0,,,,,3.4,40.3,1015,27.7,5,584.3,2.1,6,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T10:00:00,79.1,79.1,77,93.14,0,0,,,,,5.5,12,1013.8,8.2,5,742,2.7,7,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-20T11:00:00,84.2,89.6,71.6,65.98,0,0,,,,,6.9,10,1015,27.7,6.2,852.3,3.1,9,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T12:00:00,86,92,71.6,62.28,0,0,,,,,9.2,40,1015,27.7,6.2,904.8,3.3,9,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T13:00:00,78.9,78.9,73.4,83.19,0,0,,,,,5.3,20,1014,10.6,5.2,892,3.2,9,,Clear,clear-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-20T14:00:00,86,92,71.6,62.28,0,0,,,,,13.9,30,1014,27.7,6.2,822.5,3,8,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T15:00:00,86,90.6,69.8,58.58,0,0,,,,,16.1,50,1014,27.7,6.2,696.8,2.5,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T16:00:00,82,90.3,77.3,85.6,0,0,,,,,4.8,345,1012.9,8.2,5.6,525,1.9,5,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-20T17:00:00,84.2,91,73.4,70.11,0,0,,,,,16.1,50,1014,27.7,6.2,327.6,1.2,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T18:00:00,80.6,85.3,73.4,78.78,0,0,,,,,11.4,30,1014,27.7,6.2,130.6,0.5,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T19:00:00,78.1,78.1,73,84.26,0,0,,,,,6.1,344,1012.7,28.8,6.3,8.6,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-20T20:00:00,77,77,71.6,83.45,0,0,,,,,4.7,360,1014,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T21:00:00,75.2,75.2,69.8,83.34,0,0,,,,,3.4,280,1014,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-20T22:00:00,74.7,74.7,73.6,96.38,0,0,,,,,3.3,338,1013.4,8.3,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60376099999,60372099999,60374099999"
"Algiers,Algeria",2021-08-20T23:00:00,73.4,73.4,71.6,94.11,0,0,,,,,3.4,250,1015,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T00:00:00,73.4,73.4,71.6,94.11,0,0,,,,,2.2,310,1015,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T01:00:00,74.5,74.5,71.2,89.52,0,0,,,,,3.3,14,1012.9,0.5,6.2,0,,0,,Clear,clear-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-21T02:00:00,73.4,73.4,69.8,88.52,0,0,,,,,3.4,270,1014,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T03:00:00,73.4,73.4,68,83.22,0,0,,,,,2.2,160,1014,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T04:00:00,73.2,73.2,72.1,96.42,0,0,,,,,0,360,1012.5,0,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-21T05:00:00,71.6,71.6,66.2,83.11,0,0,,,,,2.2,200,1014,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T06:00:00,71.6,71.6,66.2,83.11,0,0,,,,,2.2,150,1015,27.7,5,28.2,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T07:00:00,73.3,73.3,70.3,90.37,0,0,,,,,0.1,360,1013.9,2.3,1.6,171.9,0.6,2,,Clear,clear-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-21T08:00:00,77,77,71.6,83.45,0,0,,,,,2.2,75.5,1016,27.7,5,366.8,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T09:00:00,80.6,84.6,71.6,74.14,0,0,,,,,2.2,59.6,1016,27.7,5,566.5,2,6,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T10:00:00,80,85.8,77.2,91.22,0,0,,,,,8.6,31,1015.2,0,0.6,712.3,2.6,7,,Clear,fog,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-21T11:00:00,86,92,71.6,62.28,0,0,,,,,6.9,360,1017,0,6.2,798.8,2.9,8,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T12:00:00,86,92,71.6,62.28,0,0,,,,,9.2,350,1017,0,6.2,845.5,3,8,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T13:00:00,79,79,72.8,81.4,0,0,,,,,5.9,37,1015.3,11,5.6,825.3,3,8,,Clear,clear-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-21T14:00:00,89.6,94.9,69.8,52.27,0,0,,,,,8.1,20,1016,0,6.2,747,2.7,7,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T15:00:00,91.4,95.6,68,46.44,0,0,,,,,6.9,20,1015,0,6.2,624.8,2.2,6,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T16:00:00,84.8,89.5,70.3,61.85,0,0,,,,,3,356,1014,2.7,5.6,470.8,1.7,5,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-21T17:00:00,91.4,91.4,60.8,36.12,0,0,,,,,15,60,1014,0,6.2,299,1.1,3,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T18:00:00,87.8,88.5,62.6,43.11,0,0,,,,,8.1,40,1014,0,6.2,117.8,0.4,1,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T19:00:00,81.3,84.6,69.2,66.8,0,0,,,,,5.2,347,1013.7,0.1,5.9,7.5,0,0,,Clear,clear-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-21T20:00:00,82.4,84,64.4,54.58,0,0,,,,,5.8,340,1015,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T21:00:00,80.6,82.3,64.4,57.87,0,0,,,,,2.2,83.3,1016,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-21T22:00:00,77.6,77.6,69.2,75.48,0,0,,,,,3.3,24,1015.8,0,5.6,0,,0,,Clear,clear-night,"60371099999,60373099999,60381099999,60369099999,60372099999,60374099999"
"Algiers,Algeria",2021-08-21T23:00:00,77,77,66.2,69.36,0,0,,,,,3.4,80,1016,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T00:00:00,78.8,78.8,66.2,65.36,0,0,,,,,3.4,10,1016,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T01:00:00,74.6,74.6,68.9,82.49,0,0,,,,,1.4,34,1014.4,2.3,5.6,0,,0,,Clear,clear-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-22T02:00:00,73.4,73.4,66.2,78.21,0,0,,,,,2.2,129.7,1015,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T03:00:00,73.4,73.4,62.6,68.97,0,0,,,,,2.2,120,1015,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T04:00:00,75.4,75.4,60.6,60.21,0,0,,,,,2.2,357,1013.2,0,5.6,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-22T05:00:00,71.6,71.6,64.4,78.06,0,0,,,,,3.4,190,1015,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T06:00:00,73.4,73.4,64.4,73.46,0,0,,,,,6.9,240,1016,0,6.2,27.5,0.1,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T07:00:00,75.5,75.5,67.1,75.29,0,0,,,,,1.2,354,1014.9,0.6,5.6,167.1,0.6,2,,Clear,clear-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-22T08:00:00,78.8,78.8,69.8,73.97,0,0,,,,,3.4,220,1017,0,6.2,335.4,1.2,3,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T09:00:00,86,90.6,69.8,58.58,0,0,,,,,2.2,340.7,1017,0,6.2,509.9,1.8,5,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T10:00:00,84.3,87.5,68,58.22,0,0,,,,,3.5,33,1015.7,14.4,5.6,666.5,2.4,7,,Clear,clear-day,"60390099999,60371099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-22T11:00:00,86,89.4,68,55.08,0,0,,,,,11.4,350,1018,50,6.2,795.5,2.9,8,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T12:00:00,86,92,71.6,62.28,0,0,,,,,10.3,350,1018,0,6.2,865.3,3.1,9,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T13:00:00,87.3,93.4,71.4,59.46,0,0,,,,,5.3,36,1015.7,0.6,5.6,864,3.1,9,,Clear,clear-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-22T14:00:00,89.6,93.5,68,49.14,0,0,,,,,10.3,350,1017,0,6.2,793,2.9,8,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T15:00:00,89.6,93.5,68,49.14,0,0,,,,,9.2,350,1016,0,6.2,633.5,2.3,6,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T16:00:00,87.6,91.4,68.2,52.63,0,0,,,,,4,11,1014.7,0,6.2,427,1.5,4,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-22T17:00:00,89.6,91.3,64.4,43.38,0,0,,,,,12.8,20,1015,0,6.2,225.9,0.8,2,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T18:00:00,86,88.4,66.2,51.76,0,0,,,,,8.1,10,1015,0,6.2,80.6,0.3,1,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T19:00:00,81.2,85,70.5,70,0,0,,,,,3.6,20,1014.3,32.5,6.2,5.8,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-22T20:00:00,80.6,82.8,66.2,61.61,0,0,,,,,5.8,60,1015,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T21:00:00,78.8,78.8,68,69.55,0,0,,,,,4.7,270,1016,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-22T22:00:00,79.8,79.8,67.9,67.15,0,0,,,,,9.2,40,1013.6,8.2,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-22T23:00:00,77,77,66.2,69.36,0,0,,,,,2.2,134,1015,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T00:00:00,75.2,75.2,66.2,73.63,0,0,,,,,3.4,330,1015,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T01:00:00,78,78,70.6,77.85,0,0,,,,,2.2,114,1013.5,2.3,6.2,0,,0,,Clear,clear-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-23T02:00:00,75.2,75.2,66.2,73.63,0,0,,,,,2.2,60,1014,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T03:00:00,73.4,73.4,64.4,73.46,0,0,,,,,3.4,140,1013,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T04:00:00,77.7,77.7,59.7,54.1,0,0,,,,,1.1,120,1010.9,0,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-23T05:00:00,77,77,66.2,69.36,0,0,,,,,3.4,350,1012,0,6.2,0,,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T06:00:00,73.4,73.4,66.2,78.21,0,0,,,,,5.8,280,1014,0,6.2,22.7,0.1,0,,Clear,clear-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T07:00:00,78.7,78.7,73.2,83.15,0,0,,,,,1.5,336,1013.6,0.6,6.2,158.6,0.6,2,,Clear,clear-day,"60390099999,60415099999,60437099999,60369099999"
"Algiers,Algeria",2021-08-23T08:00:00,78.8,78.8,71.6,78.64,0,0,,,,,8.1,260,1015,0,6.2,345.3,1.2,3,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T09:00:00,82.4,86.2,69.8,65.77,0,0,,,,,6.9,250,1015,27.7,6.2,470.3,1.7,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T10:00:00,81.6,88.6,75.9,82.75,0,0,,,,,3.3,14,1013.8,0,4.3,608.3,2.2,6,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-23T11:00:00,87.8,95.9,73.4,62.5,0,0,,,,,10.3,340,1015,0,5,553,2,6,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T12:00:00,87.8,91.5,68,52.01,0,0,,,,,6.9,340,1015,0,5,445.1,1.6,4,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T13:00:00,81,85.2,71.8,73.69,0,0,,,,,9.1,37,1013.2,1.5,5.1,436.1,1.6,4,,Clear,clear-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-23T14:00:00,91.4,97,69.8,49.4,0,0,,,,,11.4,20,1013,27.7,6.2,454.6,1.6,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T15:00:00,87.8,94.2,71.6,58.81,0,0,,,,,15,30,1013,27.7,6.2,446.8,1.6,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T16:00:00,82.7,89.6,74.7,76.89,0,0,,,,,7.9,38,1012.3,8.3,6.2,346.6,1.2,3,,Clear,clear-day,"60371099999,60373099999,60381099999,60369099999,60372099999,60374099999"
"Algiers,Algeria",2021-08-23T17:00:00,84.2,89.6,71.6,65.98,0,0,,,,,16.1,50,1012,27.7,6.2,208.6,0.8,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T18:00:00,82.4,87.2,71.6,69.92,0,0,,,,,18.3,60,1012,0,5,84.7,0.3,1,,Clear,clear-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T19:00:00,78.3,78.3,73.4,85.01,0,0,,,,,4.3,24,1011.8,29,6.1,5,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-23T20:00:00,78.8,78.8,71.6,78.64,0,0,,,,,6.9,30,1012,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T21:00:00,77,77,71.6,83.45,0,0,,,,,6.9,40,1012,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-23T22:00:00,77.5,77.5,76.4,96.35,0,0,,,,,3.6,13,1012.2,13.6,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-23T23:00:00,75.2,75.2,69.8,83.34,0,0,,,,,3.4,80,1013,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T00:00:00,75.2,75.2,71.6,88.6,0.01,100,rain,,,,6.9,40,1013,27.7,5,0,,0,,"Rain, Partially cloudy",rain,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T01:00:00,74.6,74.6,72.1,91.72,0,0,,,,,8,24,1010.9,52.8,5.5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-24T02:00:00,75.2,75.2,71.6,88.6,0,0,,,,,3.4,20,1012,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T03:00:00,75.2,75.2,71.6,88.6,0,0,,,,,6.9,40,1012,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T04:00:00,75.8,75.8,74.9,97.05,0,0,,,,,5.7,1,1011.3,16.3,5.6,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-24T05:00:00,73.4,73.4,71.6,94.11,0,0,,,,,2.2,132.2,1012,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T06:00:00,75.2,75.2,71.6,88.6,0,0,,,,,3.4,240,1012,89.1,5,11.6,0,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T07:00:00,74.5,74.5,71.6,90.66,0,0,,,,,4.5,38,1012.1,81.4,4.9,86.4,0.3,1,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-24T08:00:00,77,77,71.6,83.45,0,0,,,,,6.9,190,1013,89.1,3.7,172.5,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T09:00:00,78.8,78.8,71.6,78.64,0,0,,,,,2.2,27.6,1013,50,3.7,229.4,0.8,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T10:00:00,76.2,76.2,74.8,95.33,0,0,,,,,7.7,16,1011.8,13.6,3.7,299.4,1.1,3,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-24T11:00:00,84.2,89.6,71.6,65.98,0,0,,,,,3.4,29.3,1013,50,4.3,355.3,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T12:00:00,87.8,94.2,71.6,58.81,0,0,,,,,4.7,10,1012,50,4.3,392.9,1.4,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T13:00:00,79.1,79.1,71.7,78.29,0,0,,,,,8.3,35,1011.4,59.4,5,384.1,1.4,4,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-24T14:00:00,86,90.6,69.8,58.58,0,0,,,,,16.1,40,1012,50,5,338.8,1.2,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T15:00:00,82.4,86.2,69.8,65.77,0,0,,,,,15,40,1012,50,6.2,311.5,1.1,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T16:00:00,79.2,79.2,73.7,83.32,0,0,,,,,4,4,1010.8,24.5,5,254.9,0.9,3,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-24T17:00:00,80.6,84.6,71.6,74.14,0,0,,,,,15,50,1010,50,6.2,212.6,0.8,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T18:00:00,78.8,78.8,69.8,73.97,0,0,,,,,9.2,360,1010,50,6.2,72.3,0.3,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T19:00:00,77.1,77.1,71.5,82.66,0,0,,,,,4,23,1009.7,78.8,5.6,3.3,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-24T20:00:00,77,77,69.8,78.5,0,0,,,,,11.4,60,1010,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T21:00:00,77,77,69.8,78.5,0,0,,,,,2.2,108.1,1010,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-24T22:00:00,75.9,75.9,73.6,92.82,0,0,,,,,2.2,17,1009.1,10.9,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-24T23:00:00,77,77,69.8,78.5,0,0,,,,,10.3,10,1011,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-25T00:00:00,75.2,75.2,69.8,83.34,0,0,,,,,4.7,50,1011,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-25T01:00:00,75.4,75.4,70.7,85.48,0,0,,,,,2.3,13,1010,50.5,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-08-25T02:00:00,75.2,75.2,68,78.35,0,0,,,,,3.4,360,1010,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-25T03:00:00,73.4,73.4,68,83.22,0,0,,,,,4.7,130,1009,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-08-25T04:00:00,74.1,74.1,72.6,94.98,0,0,,,,,4.5,340,1008.1,13.6,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-08-25T05:00:00,73.4,73.4,68,83.22,0,0,,,,,1.1,177.5,1010,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
